CustomerID,Recency,Frequency,Monetary,Cluster,Segment
16601,41,1,244.8,0,Champions
16602,36,1,528.08,0,Champions
16603,75,2,482.47,0,Champions
16607,18,14,3347.71,0,Champions
16609,15,7,5493.46,0,Champions
16610,219,1,75.66,1,At Risk
16611,186,1,129.49,1,At Risk
16612,33,4,1187.66,0,Champions
16613,70,1,618.59,0,Champions
16614,183,1,506.19,1,At Risk
16616,15,2,500.42,0,Champions
16617,236,1,151.85,1,At Risk
16618,31,5,2647.59,0,Champions
16619,264,1,226.21,1,At Risk
16620,4,2,178.96,0,Champions
16621,52,4,813.48,0,Champions
16623,246,1,129.45,1,At Risk
16624,81,2,810.5699999999999,0,Champions
16625,275,1,333.08,1,At Risk
16626,1,17,4413.1,3,Hibernating
16627,79,1,322.8,0,Champions
16628,30,5,2188.05,0,Champions
16629,74,2,417.73,0,Champions
16633,17,6,2883.1,0,Champions
16634,223,2,217.9,1,At Risk
16637,32,4,1154.47,0,Champions
16638,23,10,1680.72,0,Champions
16639,31,3,1257.51,0,Champions
16641,106,1,231.1,0,Champions
16642,5,2,688.33,0,Champions
16643,246,1,487.51,1,At Risk
16644,178,2,833.78,1,At Risk
16647,170,2,214.06,1,At Risk
16648,43,1,290.66,0,Champions
16650,72,1,518.42,0,Champions
16652,59,7,6773.97,0,Champions
16653,16,2,1212.66,0,Champions
16654,141,4,601.27,0,Champions
16655,18,6,3794.52,0,Champions
16656,22,15,8625.8,3,Hibernating
16657,10,4,933.62,0,Champions
16658,368,1,123.24,1,At Risk
16659,189,1,39.12,1,At Risk
16660,16,4,1267.65,0,Champions
16665,362,1,135.39999999999998,1,At Risk
16666,19,1,118.98,0,Champions
16667,68,2,570.13,0,Champions
16668,15,6,306.72,0,Champions
16669,24,3,1374.87,0,Champions
16670,17,11,4095.9,0,Champions
16671,28,3,1692.27,0,Champions
16672,2,20,8134.94,3,Hibernating
16674,55,2,319.61,0,Champions
16676,34,4,1592.12,0,Champions
16678,3,12,3109.99,0,Champions
16679,366,1,129.75,1,At Risk
16680,43,1,183.7,0,Champions
16681,73,6,1770.34,0,Champions
16682,5,5,1028.0,0,Champions
16684,4,28,66653.56,3,Hibernating
16685,61,2,324.24,0,Champions
16686,47,7,3062.83,0,Champions
16688,1,4,1260.86,0,Champions
16689,76,2,422.6,0,Champions
16690,72,2,225.58,0,Champions
16692,256,2,1276.0,1,At Risk
16693,69,2,482.01,0,Champions
16696,135,4,657.9000000000001,0,Champions
16697,241,1,112.75,1,At Risk
16698,227,2,1998.0,1,At Risk
16700,9,13,5076.55,0,Champions
16701,9,13,5398.3,0,Champions
16705,1,20,14034.99,3,Hibernating
16706,37,3,531.35,0,Champions
16708,46,1,656.63,0,Champions
16709,85,5,3029.87,0,Champions
16710,19,10,2483.04,0,Champions
16711,3,5,1651.03,0,Champions
16712,9,11,3645.43,0,Champions
16713,19,15,6923.13,3,Hibernating
16714,219,3,1161.53,1,At Risk
16715,78,1,301.72,0,Champions
16716,267,2,901.2,1,At Risk
16717,24,6,3858.38,0,Champions
16718,369,1,623.75,1,At Risk
16719,15,7,1790.42,0,Champions
16720,26,1,155.24,0,Champions
16721,262,1,292.47,1,At Risk
16722,17,13,4730.81,0,Champions
16723,91,2,589.15,0,Champions
16725,302,7,781.02,1,At Risk
16726,26,5,1382.02,0,Champions
16727,364,1,272.82,1,At Risk
16728,46,4,1054.67,0,Champions
16729,38,21,7239.92,3,Hibernating
16730,52,3,743.11,0,Champions
16732,32,1,603.75,0,Champions
16734,52,3,650.51,0,Champions
16735,79,5,2300.56,0,Champions
16737,53,1,417.6,0,Champions
16738,298,1,3.75,1,At Risk
16739,177,1,323.0,1,At Risk
16742,47,1,464.9,0,Champions
16743,29,7,2238.09,0,Champions
16744,11,7,1304.76,0,Champions
16745,87,17,7194.3,3,Hibernating
16746,5,18,6697.66,3,Hibernating
16747,38,2,836.06,0,Champions
16748,18,5,1515.9,0,Champions
16750,45,5,623.93,0,Champions
16751,31,1,1764.72,0,Champions
16752,373,1,207.5,1,At Risk
16753,58,1,223.92,0,Champions
16754,372,1,2002.4,1,At Risk
16755,114,3,1496.83,0,Champions
16756,215,1,239.4,1,At Risk
16757,319,1,106.83,1,At Risk
16758,65,1,369.34,0,Champions
16759,8,3,789.79,0,Champions
16761,97,1,316.62,0,Champions
16762,20,3,1501.38,0,Champions
16763,199,1,611.85,1,At Risk
16764,4,13,2799.25,0,Champions
16765,294,1,34.0,1,At Risk
16766,273,2,1145.6,1,At Risk
16767,31,11,5580.6,0,Champions
16768,48,3,478.09,0,Champions
16769,260,1,380.39,1,At Risk
16770,58,5,770.1,0,Champions
16771,33,5,2246.81,0,Champions
16773,57,1,171.59,0,Champions
16774,68,4,661.52,0,Champions
16775,10,11,1695.66,0,Champions
16776,60,1,388.28,0,Champions
16777,80,2,226.35,0,Champions
16778,74,2,245.94,0,Champions
16779,2,22,10629.72,3,Hibernating
16780,100,2,425.19,0,Champions
16781,372,1,311.25,1,At Risk
16782,10,13,2279.9,0,Champions
16784,20,1,107.6,0,Champions
16788,123,2,597.48,0,Champions
16789,8,1,80.8,0,Champions
16790,4,6,1545.62,0,Champions
16791,29,7,1721.78,0,Champions
16792,282,2,110.38,1,At Risk
16793,57,1,243.84,0,Champions
16794,1,10,1222.71,0,Champions
16795,365,1,414.88,1,At Risk
16796,89,1,305.62,0,Champions
16800,11,1,1201.49,0,Champions
16801,163,4,1619.73,1,At Risk
16803,65,1,332.3,0,Champions
16804,23,3,536.99,0,Champions
16805,174,2,460.59,1,At Risk
16806,103,4,801.49,0,Champions
16807,143,3,1121.59,0,Champions
16808,99,2,288.42,0,Champions
16809,23,5,914.69,0,Champions
16810,192,1,309.54,1,At Risk
16811,5,2,547.07,0,Champions
16812,361,1,479.35,1,At Risk
16813,8,10,1692.98,0,Champions
16814,14,21,6509.1,3,Hibernating
16816,103,4,417.06,0,Champions
16817,3,9,1604.75,0,Champions
16818,11,11,3349.57,0,Champions
16820,96,1,497.61,0,Champions
16823,227,1,358.38,1,At Risk
16824,16,2,460.64,0,Champions
16825,39,2,775.1800000000001,0,Champions
16826,51,1,341.7,0,Champions
16828,93,2,128.5,0,Champions
16829,157,1,197.22,1,At Risk
16830,39,1,325.91,0,Champions
16832,184,3,199.15,1,At Risk
16833,1,4,1106.53,0,Champions
16834,228,1,413.46,1,At Risk
16835,128,2,180.85,0,Champions
16836,40,2,251.87,0,Champions
16837,31,11,3170.98,0,Champions
16838,197,2,588.85,1,At Risk
16839,9,34,16594.35,3,Hibernating
16841,37,6,1869.82,0,Champions
16842,101,3,1264.19,0,Champions
16843,43,16,10196.57,3,Hibernating
16846,50,1,214.32,0,Champions
16847,43,1,193.44,0,Champions
16848,53,1,281.42,0,Champions
16849,187,1,124.57,1,At Risk
16850,334,1,332.41,1,At Risk
16851,4,3,342.45,0,Champions
16852,10,2,144.91000000000005,0,Champions
16855,24,2,328.4,0,Champions
16856,15,1,35.400000000000006,0,Champions
16858,369,1,375.69000000000005,1,At Risk
16859,145,2,747.81,1,At Risk
16861,60,2,173.76,0,Champions
16863,31,2,502.8,0,Champions
16866,141,3,207.74,0,Champions
16869,23,4,825.42,0,Champions
16871,22,6,2812.34,0,Champions
16872,77,3,680.02,0,Champions
16873,5,6,7123.62,0,Champions
16875,67,5,2095.53,0,Champions
16877,12,6,853.72,0,Champions
16878,84,1,13.3,0,Champions
16880,31,7,1519.08,0,Champions
16881,67,1,432.0,0,Champions
16882,67,3,705.12,0,Champions
16883,187,2,276.73,1,At Risk
16884,38,2,429.84,0,Champions
16885,15,3,471.51,0,Champions
16887,35,1,194.88,0,Champions
16889,195,3,1578.67,1,At Risk
16891,2,5,809.7,0,Champions
16892,1,5,525.54,0,Champions
16893,367,1,145.93,1,At Risk
16895,65,1,219.14,0,Champions
16897,299,2,289.78,1,At Risk
16898,26,3,508.81,0,Champions
16899,8,6,1281.56,0,Champions
16900,17,3,887.11,0,Champions
16902,116,1,1706.88,0,Champions
16903,29,1,373.24,0,Champions
16904,4,16,3754.27,3,Hibernating
16905,5,7,3102.43,0,Champions
16906,82,4,579.77,0,Champions
16907,29,5,981.65,0,Champions
16909,72,1,379.14,0,Champions
16910,4,8,1510.06,0,Champions
16912,29,11,2575.38,0,Champions
16913,290,1,113.44,1,At Risk
16914,36,1,208.46,0,Champions
16915,9,6,621.6800000000001,0,Champions
16916,24,2,576.26,0,Champions
16917,277,1,391.52,1,At Risk
16918,50,6,1068.82,0,Champions
16919,156,11,2596.45,0,Champions
16921,61,1,169.79,0,Champions
16923,12,19,7247.61,3,Hibernating
16924,21,3,846.75,0,Champions
16926,371,1,230.25,1,At Risk
16927,116,3,543.05,0,Champions
16928,80,17,2847.6,3,Hibernating
16929,4,7,1295.39,0,Champions
16930,26,3,380.55,0,Champions
16931,5,21,4604.22,3,Hibernating
16932,53,1,161.94,0,Champions
16933,1,2,563.23,0,Champions
16934,55,2,950.93,0,Champions
16936,26,1,262.68,0,Champions
16938,9,4,2736.38,0,Champions
16940,52,3,3049.88,0,Champions
16942,13,9,1920.59,0,Champions
16943,212,3,816.73,1,At Risk
16945,22,19,4345.5,3,Hibernating
16947,236,1,406.48,1,At Risk
16948,139,3,435.02,0,Champions
16949,4,6,1286.27,0,Champions
16950,57,3,1178.56,0,Champions
16951,135,3,1277.75,0,Champions
16952,109,2,167.61,0,Champions
16953,30,1,20.8,0,Champions
16954,1,9,2085.08,0,Champions
16955,185,4,518.67,1,At Risk
16956,18,1,308.74,0,Champions
16957,239,2,416.64,1,At Risk
16959,87,1,117.35,0,Champions
16960,39,3,507.05,0,Champions
16961,116,1,234.17,0,Champions
16963,187,1,110.55,1,At Risk
16965,227,1,201.19,1,At Risk
16966,8,7,2154.97,0,Champions
16967,189,1,319.02,1,At Risk
16968,4,2,439.43,0,Champions
16969,39,3,650.41,0,Champions
16971,38,1,357.21,0,Champions
16976,267,1,251.52,1,At Risk
16978,78,1,344.33,0,Champions
16979,4,6,1852.0,0,Champions
16980,255,2,1078.96,1,At Risk
16982,61,1,384.06,0,Champions
16983,13,7,1931.25,0,Champions
16984,88,2,4481.35,0,Champions
16985,17,10,5464.12,0,Champions
16986,30,2,1873.2,0,Champions
16987,3,7,1625.05,0,Champions
16988,5,1,126.12,0,Champions
16989,7,6,1133.25,0,Champions
16990,219,1,179.0,1,At Risk
16992,11,5,1614.31,0,Champions
16996,30,6,1456.96,0,Champions
16997,288,3,702.0,1,At Risk
16998,150,4,295.0,1,At Risk
16999,23,2,484.82,0,Champions
17001,1,11,3989.57,0,Champions
17002,86,3,1493.73,0,Champions
17004,46,2,1412.94,0,Champions
17006,5,4,781.78,0,Champions
17007,51,6,889.9300000000001,0,Champions
17010,18,1,195.36,0,Champions
17011,30,1,270.9,0,Champions
17014,8,3,586.33,0,Champions
17015,29,3,1842.56,0,Champions
17017,3,20,8694.26,3,Hibernating
17018,41,2,920.1,0,Champions
17019,11,4,1272.61,0,Champions
17022,31,1,71.0,0,Champions
17024,45,3,95.85,0,Champions
17025,61,3,357.77,0,Champions
17026,185,2,154.82999999999998,1,At Risk
17027,79,6,890.29,0,Champions
17029,111,2,716.0,0,Champions
17030,64,1,146.87,0,Champions
17031,12,2,380.35,0,Champions
17033,86,3,1030.14,0,Champions
17034,16,3,745.52,0,Champions
17035,246,2,433.53,1,At Risk
17037,88,1,1267.32,0,Champions
17038,30,1,112.4,0,Champions
17040,138,1,449.73,0,Champions
17041,27,3,1081.57,0,Champions
17042,3,5,1044.38,0,Champions
17043,32,4,1735.18,0,Champions
17044,25,1,948.48,0,Champions
17045,113,3,339.44,0,Champions
17046,157,1,642.02,1,At Risk
17047,85,3,1100.9,0,Champions
17048,118,3,925.35,0,Champions
17049,3,9,5659.9800000000005,0,Champions
17050,96,6,3228.84,0,Champions
17051,194,1,247.14,1,At Risk
17052,28,1,413.75,0,Champions
17053,131,1,498.48,0,Champions
17054,28,5,1356.33,0,Champions
17058,82,3,1179.89,0,Champions
17059,30,5,3095.04,0,Champions
17060,266,1,234.24,1,At Risk
17061,74,11,5232.2300000000005,0,Champions
17062,314,4,538.37,1,At Risk
17063,21,7,1461.14,0,Champions
17064,59,3,859.35,0,Champions
17068,12,21,4552.14,3,Hibernating
17069,28,9,2709.7000000000003,0,Champions
17070,114,1,312.14,0,Champions
17071,28,9,2429.03,0,Champions
17073,18,4,1446.09,0,Champions
17075,18,4,834.12,0,Champions
17076,36,3,841.0799999999999,0,Champions
17078,36,2,378.2,0,Champions
17079,78,1,118.8,0,Champions
17080,22,2,287.62,0,Champions
17081,25,2,290.16,0,Champions
17082,33,2,2003.85,0,Champions
17083,109,3,1405.78,0,Champions
17084,35,2,2949.75,0,Champions
17085,123,5,1566.65,0,Champions
17086,7,6,2050.08,0,Champions
17088,28,4,1991.01,0,Champions
17090,4,7,2043.95,0,Champions
17091,3,9,3827.76,0,Champions
17092,50,4,1777.78,0,Champions
17094,322,1,302.0,1,At Risk
17095,23,3,1324.16,0,Champions
17096,15,4,1022.13,0,Champions
17097,2,8,954.42,0,Champions
17100,18,2,971.74,0,Champions
17101,10,4,1621.73,0,Champions
17102,262,1,25.5,1,At Risk
17105,159,2,665.78,1,At Risk
17107,33,6,10815.43,0,Champions
17109,29,6,885.04,0,Champions
17110,165,1,163.29999999999998,1,At Risk
17111,47,1,248.61,0,Champions
17114,6,8,808.62,0,Champions
17115,8,3,837.5,0,Champions
17117,288,1,116.2,1,At Risk
17118,318,1,157.02,1,At Risk
17119,3,2,606.91,0,Champions
17120,233,1,307.46,1,At Risk
17122,119,1,138.32,0,Champions
17123,162,1,345.29999999999995,1,At Risk
17124,185,1,298.89,1,At Risk
17125,50,1,259.35,0,Champions
17126,152,5,1004.75,1,At Risk
17128,335,1,157.09,1,At Risk
17131,5,5,2463.17,0,Champions
17133,16,7,4892.240000000001,0,Champions
17134,107,2,425.0,0,Champions
17135,16,7,1139.73,0,Champions
17138,276,1,380.5,1,At Risk
17139,16,12,10668.47,3,Hibernating
17140,247,1,465.32,1,At Risk
17142,239,1,579.0,1,At Risk
17144,1,2,984.57,0,Champions
17146,106,3,749.78,0,Champions
17147,23,4,1714.59,0,Champions
17148,52,1,124.88,0,Champions
17152,195,3,1689.5,1,At Risk
17153,24,1,213.78,0,Champions
17154,75,1,329.34,0,Champions
17155,18,2,251.7,0,Champions
17157,8,2,319.0,0,Champions
17158,32,3,1266.97,0,Champions
17159,22,3,1538.88,0,Champions
17160,31,6,3518.03,0,Champions
17162,29,10,1715.46,0,Champions
17163,22,2,293.1,0,Champions
17164,33,7,2467.35,0,Champions
17165,284,1,158.68,1,At Risk
17166,39,2,206.34,0,Champions
17169,58,2,835.78,0,Champions
17171,289,1,224.91,1,At Risk
17172,79,1,317.76,0,Champions
17173,5,8,3766.6,0,Champions
17174,218,1,59.9,1,At Risk
17175,44,4,1443.69,0,Champions
17176,202,1,306.13,1,At Risk
17179,178,3,711.79,1,At Risk
17180,56,4,796.03,0,Champions
17181,57,2,239.92,0,Champions
17183,8,6,3347.31,0,Champions
17186,47,2,144.0,0,Champions
17187,227,1,203.95,1,At Risk
17188,11,7,2474.23,0,Champions
17189,106,2,384.4,0,Champions
17190,59,2,444.74,0,Champions
17191,28,7,2095.13,0,Champions
17193,36,7,1699.3000000000002,0,Champions
17194,274,2,262.62,1,At Risk
17197,30,1,1013.01,0,Champions
17198,24,3,692.22,0,Champions
17201,54,1,342.63,0,Champions
17203,36,6,3563.85,0,Champions
17204,175,4,1564.56,1,At Risk
17205,54,1,384.08,0,Champions
17206,53,1,204.24,0,Champions
17211,27,8,2317.2200000000003,0,Champions
17212,253,1,226.85,1,At Risk
17213,40,7,2781.23,0,Champions
17214,60,6,1069.12,0,Champions
17217,234,1,113.5,1,At Risk
17218,4,10,1960.72,0,Champions
17219,32,1,114.23,0,Champions
17220,24,14,3198.25,0,Champions
17221,7,2,335.13,0,Champions
17222,65,1,354.15,0,Champions
17223,310,2,426.79,1,At Risk
17226,309,1,393.49,1,At Risk
17227,19,6,939.32,0,Champions
17228,16,8,1906.09,0,Champions
17229,96,2,318.76,0,Champions
17230,264,8,3638.41,1,At Risk
17231,12,10,3174.32,0,Champions
17232,3,2,421.52,0,Champions
17233,35,1,190.88,0,Champions
17234,183,1,149.89,1,At Risk
17235,25,2,550.06,0,Champions
17236,13,6,916.13,0,Champions
17237,11,2,314.69,0,Champions
17238,3,17,3744.65,3,Hibernating
17239,313,1,382.5,1,At Risk
17242,108,2,1135.04,0,Champions
17243,1,26,8676.85,3,Hibernating
17244,53,1,954.9,0,Champions
17245,205,1,171.45,1,At Risk
17247,15,1,282.19,0,Champions
17248,120,1,318.65,0,Champions
17250,4,2,384.52,0,Champions
17251,363,1,283.28000000000003,1,At Risk
17252,117,2,353.86,0,Champions
17253,18,1,178.26,0,Champions
17254,5,2,272.44,0,Champions
17255,41,2,298.41,0,Champions
17256,107,2,240.0,0,Champions
17259,148,2,603.37,1,At Risk
17262,52,5,1253.36,0,Champions
17263,208,1,63.440000000000005,1,At Risk
17265,139,2,562.9,0,Champions
17266,2,3,310.64,0,Champions
17267,127,2,317.62,0,Champions
17268,108,4,763.64,0,Champions
17272,42,4,2148.63,0,Champions
17274,35,1,111.98,0,Champions
17277,228,2,1065.35,1,At Risk
17278,241,1,246.04,1,At Risk
17279,58,1,187.83,0,Champions
17282,130,3,1703.41,0,Champions
17284,60,6,1652.58,0,Champions
17286,22,1,153.92,0,Champions
17287,26,7,1064.11,0,Champions
17288,9,7,1419.73,0,Champions
17289,32,3,944.41,0,Champions
17290,4,2,525.24,0,Champions
17291,308,1,550.8000000000001,1,At Risk
17293,8,9,1875.11,0,Champions
17295,29,3,556.95,0,Champions
17297,17,1,131.78,0,Champions
17298,101,2,498.42,0,Champions
17299,12,4,669.11,0,Champions
17301,21,1,197.63,0,Champions
17302,15,5,1135.63,0,Champions
17303,361,1,250.04,1,At Risk
17306,11,19,8631.31,3,Hibernating
17309,95,1,82.75,0,Champions
17311,78,2,1384.85,0,Champions
17312,139,3,644.3,0,Champions
17313,31,1,2328.84,0,Champions
17314,25,8,2527.92,0,Champions
17315,2,38,6292.26,3,Hibernating
17317,46,3,2600.34,0,Champions
17320,100,3,1200.62,0,Champions
17321,8,2,700.86,0,Champions
17323,15,7,921.07,0,Champions
17324,18,4,990.23,0,Champions
17325,280,1,96.8,1,At Risk
17329,14,2,523.11,0,Champions
17330,23,2,363.9,0,Champions
17331,124,1,175.2,0,Champions
17333,86,1,494.25,0,Champions
17334,302,2,307.02,1,At Risk
17337,151,4,2027.87,1,At Risk
17338,17,8,6643.93,0,Champions
17339,94,2,243.36,0,Champions
17340,30,11,12353.29,3,Hibernating
17341,157,3,781.36,1,At Risk
17343,355,1,193.64,1,At Risk
17344,46,1,160.57,0,Champions
17345,15,4,537.74,0,Champions
17346,4,15,2676.56,3,Hibernating
17347,86,1,228.96,0,Champions
17348,15,5,1159.52,0,Champions
17349,179,1,110.75,1,At Risk
17350,8,4,1286.07,0,Champions
17351,36,3,587.15,0,Champions
17353,129,2,1740.0,0,Champions
17354,51,1,1393.06,0,Champions
17356,312,1,178.22,1,At Risk
17357,24,2,388.14,0,Champions
17358,303,2,365.85,1,At Risk
17359,11,1,127.86,0,Champions
17360,17,3,585.79,0,Champions
17361,49,3,488.2,0,Champions
17362,239,2,312.23,1,At Risk
17364,1,11,4481.18,0,Champions
17365,13,8,4801.56,0,Champions
17367,238,1,168.4,1,At Risk
17368,23,8,1912.67,0,Champions
17370,73,4,446.18,0,Champions
17371,17,3,423.89,0,Champions
17372,41,8,1342.68,0,Champions
17373,40,4,646.92,0,Champions
17374,219,2,495.77,1,At Risk
17375,199,3,400.1,1,At Risk
17376,71,2,203.2,0,Champions
17377,24,20,4100.92,3,Hibernating
17379,11,1,404.66,0,Champions
17381,9,29,20275.61,3,Hibernating
17382,65,1,65.4,0,Champions
17383,4,1,199.29,0,Champions
17384,19,2,336.4,0,Champions
17385,15,1,261.11,0,Champions
17386,8,6,2686.42,0,Champions
17387,20,2,784.11,0,Champions
17388,78,4,1259.56,0,Champions
17389,1,34,31833.68,3,Hibernating
17391,164,2,508.8,1,At Risk
17392,307,2,457.91,1,At Risk
17394,219,1,203.87,1,At Risk
17396,39,8,7330.8,0,Champions
17397,22,2,696.41,0,Champions
17398,115,3,653.38,0,Champions
17400,126,5,2129.96,0,Champions
17402,5,13,2633.85,0,Champions
17403,36,1,281.62,0,Champions
17404,4,15,31906.82,3,Hibernating
17405,1,3,1031.41,0,Champions
17406,333,3,2200.42,1,At Risk
17408,163,1,32.65,1,At Risk
17409,185,2,771.85,1,At Risk
17410,16,5,1214.72,0,Champions
17411,12,3,778.94,0,Champions
17412,3,7,1258.06,0,Champions
17414,44,2,778.0,0,Champions
17415,80,1,507.84,0,Champions
17416,30,7,6893.42,0,Champions
17418,42,2,463.46,0,Champions
17419,11,12,4226.57,0,Champions
17420,50,3,598.83,0,Champions
17422,16,6,1979.37,0,Champions
17423,46,2,698.41,0,Champions
17425,19,2,759.17,0,Champions
17426,8,6,5037.26,0,Champions
17427,72,1,100.8,0,Champions
17428,1,28,17256.85,3,Hibernating
17429,128,3,524.9200000000001,0,Champions
17430,33,2,265.76,0,Champions
17431,313,1,403.3,1,At Risk
17432,18,2,365.76,0,Champions
17433,88,1,303.16,0,Champions
17434,2,7,2373.82,0,Champions
17436,2,2,216.3,0,Champions
17438,254,1,388.4500000000001,1,At Risk
17440,157,3,186.42,1,At Risk
17442,37,6,2248.56,0,Champions
17443,220,1,534.24,1,At Risk
17444,148,3,2940.04,1,At Risk
17446,177,2,120.9,1,At Risk
17447,40,2,541.53,0,Champions
17449,2,7,2520.86,0,Champions
17450,8,46,194550.79,2,New Customers
17451,1,7,1721.4,0,Champions
17453,18,2,486.72,0,Champions
17454,192,4,517.53,1,At Risk
17455,204,1,131.7,1,At Risk
17456,365,1,249.86,1,At Risk
17457,127,5,1737.7,0,Champions
17458,15,1,316.5,0,Champions
17459,43,2,657.3,0,Champions
17460,94,6,622.4300000000001,0,Champions
17461,23,3,757.46,0,Champions
17462,60,2,675.69,0,Champions
17463,16,5,1896.41,0,Champions
17464,158,1,289.96000000000004,1,At Risk
17466,10,2,763.28,0,Champions
17468,10,2,137.0,0,Champions
17469,16,5,1870.97,0,Champions
17470,45,5,1125.07,0,Champions
17472,191,3,710.29,1,At Risk
17475,79,1,194.37,0,Champions
17480,78,1,511.82,0,Champions
17481,4,4,1255.59,0,Champions
17483,65,3,414.04,0,Champions
17486,261,1,396.87,1,At Risk
17489,59,2,376.64,0,Champions
17490,1,7,2092.32,0,Champions
17491,1,10,3558.87,0,Champions
17492,248,1,374.57,1,At Risk
17495,8,2,497.56,0,Champions
17496,359,1,271.05,1,At Risk
17498,76,1,272.22,0,Champions
17499,290,1,622.88,1,At Risk
17500,17,3,1138.0,0,Champions
17501,221,2,288.6,1,At Risk
17502,9,4,689.1,0,Champions
17503,3,2,558.96,0,Champions
17504,206,9,2997.03,1,At Risk
17505,162,2,1145.84,1,At Risk
17506,76,1,302.2,0,Champions
17507,262,2,605.58,1,At Risk
17508,281,1,387.31,1,At Risk
17509,58,8,6115.14,0,Champions
17510,25,1,308.48,0,Champions
17511,3,31,91062.38,2,New Customers
17512,29,10,2924.99,0,Champions
17513,72,1,513.2,0,Champions
17514,128,1,208.65,0,Champions
17515,31,4,639.02,0,Champions
17516,15,5,768.08,0,Champions
17517,309,1,153.94,1,At Risk
17519,17,6,1844.02,0,Champions
17520,54,1,546.81,0,Champions
17521,30,3,723.2099999999999,0,Champions
17522,2,5,1070.71,0,Champions
17523,11,4,652.74,0,Champions
17524,361,1,145.0,1,At Risk
17525,360,1,422.7000000000001,1,At Risk
17526,5,4,1195.9,0,Champions
17527,54,4,939.37,0,Champions
17528,1,8,3628.5,0,Champions
17530,1,10,2385.0,0,Champions
17531,190,1,296.7,1,At Risk
17534,54,1,223.36,0,Champions
17535,280,1,164.4,1,At Risk
17536,177,1,76.5,1,At Risk
17537,30,2,897.62,0,Champions
17538,26,1,98.42,0,Champions
17540,25,2,578.9,0,Champions
17542,270,1,170.75,1,At Risk
17545,43,3,645.96,0,Champions
17548,234,1,103.3,1,At Risk
17549,24,2,148.86,0,Champions
17550,197,3,267.16,1,At Risk
17551,359,1,306.84,1,At Risk
17552,60,4,930.41,0,Champions
17553,130,1,1487.6,0,Champions
17554,1,5,1952.45,0,Champions
17555,20,2,483.26,0,Champions
17556,206,1,157.9,1,At Risk
17557,14,3,541.46,0,Champions
17560,95,4,854.95,0,Champions
17561,19,1,167.62,0,Champions
17562,14,7,1122.38,0,Champions
17564,24,3,454.01,0,Champions
17566,8,2,901.21,0,Champions
17567,7,8,4331.48,0,Champions
17569,332,1,344.14,1,At Risk
17571,50,4,1498.51,0,Champions
17572,71,4,226.75000000000003,0,Champions
17573,29,3,380.6,0,Champions
17574,243,1,185.65,1,At Risk
17576,8,19,3622.68,3,Hibernating
17578,218,1,143.45999999999998,1,At Risk
17579,5,3,448.9,0,Champions
17580,253,3,215.72,1,At Risk
17581,1,25,11045.04,3,Hibernating
17582,236,1,175.27,1,At Risk
17584,7,2,1242.3,0,Champions
17585,109,4,1133.07,0,Champions
17588,100,3,1240.2,0,Champions
17589,60,4,2404.17,0,Champions
17590,2,3,1479.22,0,Champions
17591,73,7,2225.9700000000003,0,Champions
17593,4,5,3927.34,0,Champions
17594,85,2,993.18,0,Champions
17595,12,2,388.79,0,Champions
17596,23,7,2827.93,0,Champions
17597,214,1,2044.37,1,At Risk
17600,18,1,161.67000000000002,0,Champions
17601,239,1,116.01,1,At Risk
17602,2,6,5102.97,0,Champions
17603,78,1,394.72,0,Champions
17604,217,2,309.36,1,At Risk
17608,33,2,193.42,0,Champions
17609,41,5,1112.22,0,Champions
17611,7,15,3984.22,3,Hibernating
17612,53,6,2048.45,0,Champions
17613,23,14,4559.150000000001,0,Champions
17614,57,1,390.07,0,Champions
17615,130,3,329.6,0,Champions
17616,174,3,571.1999999999999,1,At Risk
17618,6,3,971.58,0,Champions
17619,312,1,218.52,1,At Risk
17620,60,1,81.44,0,Champions
17621,21,3,1379.9,0,Champions
17623,33,1,527.0500000000001,0,Champions
17624,15,2,843.48,0,Champions
17625,18,4,2047.0,0,Champions
17628,81,1,75.75,0,Champions
17629,6,8,1814.12,0,Champions
17630,170,2,503.6,1,At Risk
17631,2,3,528.33,0,Champions
17633,31,4,1324.84,0,Champions
17634,36,9,2361.9700000000003,0,Champions
17636,19,1,285.56,0,Champions
17637,31,2,547.0600000000001,0,Champions
17639,276,1,108.5,1,At Risk
17640,87,1,621.66,0,Champions
17642,120,2,712.29,0,Champions
17643,373,1,101.55,1,At Risk
17644,1,11,2895.64,0,Champions
17646,219,3,1008.39,1,At Risk
17647,65,1,133.06,0,Champions
17648,61,4,1797.5,0,Champions
17649,138,1,868.49,0,Champions
17650,21,1,166.08,0,Champions
17651,12,10,3945.0,0,Champions
17652,25,12,4867.72,0,Champions
17653,37,4,1207.56,0,Champions
17654,277,1,117.55,1,At Risk
17655,11,7,2638.94,0,Champions
17656,73,5,1674.69,0,Champions
17658,26,2,595.42,0,Champions
17659,17,12,2999.46,0,Champions
17660,141,1,196.0,0,Champions
17663,26,7,1802.91,0,Champions
17664,19,2,604.64,0,Champions
17666,4,2,728.16,0,Champions
17667,66,5,2055.51,0,Champions
17668,1,2,347.75,0,Champions
17669,43,7,3406.7200000000003,0,Champions
17670,228,1,205.7,1,At Risk
17671,16,4,1572.71,0,Champions
17672,50,2,3178.17,0,Champions
17673,2,6,1629.12,0,Champions
17674,74,2,551.04,0,Champions
17675,1,31,20374.28,3,Hibernating
17676,4,6,1387.68,0,Champions
17677,2,30,16363.23,3,Hibernating
